movieId,movieName,nbMentions,name,year
120047,The Rain People (1969),3,The Rain People,1969
120057,The Outlaw (1943),1,The Outlaw,1943
120068,King Lear  (1971),2,King Lear,1971
120084,Romeo + Juliet (1996),5,Romeo + Juliet,1996
120092,The Shape of Water  (2017),222,The Shape of Water,2017
120113,Men in Black  (1934),5,Men in Black,1934
120150,Coraline  (2009),17,Coraline,2009
120159,Being There (1979),2,Being There,1979
120171,Equals  (2015),1,Equals,2015
120257,Accepted (2006),1,Accepted,2006
120262,Startup.com (2001),2,Startup.com,2001
120270,Rambo  (2008),2,Rambo,2008
120276,Prestige  (1932),1,Prestige,1932
120281,Triplex  (1991),2,Triplex,1991
120293,Ghostbusters II (1989),12,Ghostbusters II,1989
120297,The Hospital (1971),1,The Hospital,1971
120320,Green Zone  (2010),3,Green Zone,2010
120328,Sweeney Todd  (1928),2,Sweeney Todd,1928
120329,The Leather Boys (1964),1,The Leather Boys,1964
120349,Secret Window (2004),12,Secret Window,2004
120367,Ghost Rider  (1982),2,Ghost Rider,1982
120379,Wes Craven's Chiller (1985),1,Wes Craven's Chiller,1985
120399,The Adventures of Ichabod and Mr. Toad (1949),1,The Adventures of Ichabod and Mr. Toad,1949
120405,Splash  (1984),14,Splash,1984
120436,Maximum Overdrive (1986),4,Maximum Overdrive,1986
120487,The Nutty Professor  (2008),1,The Nutty Professor,2008
120520,Where the Red Fern Grows  (1974),7,Where the Red Fern Grows,1974
120544,Hostel: Part II (2007),2,Hostel: Part II,2007
120552,Goodbye Solo (2008),1,Goodbye Solo,2008
120588,Muana Mboka (1999),1,Muana Mboka,1999
120592,Dangerous Minds (1995),1,Dangerous Minds,1995
120598,Everly  (2014),2,Everly,2014
120602,Star Trek: First Contact (1996),5,Star Trek: First Contact,1996
120604,Kings of Pastry (2009),1,Kings of Pastry,2009
120613,Jawbreaker  (1999),2,Jawbreaker,1999
120629,Home Alone: The Holiday Heist,1,Home Alone: The Holiday Heist,0
120673,"To Wong Foo, Thanks for Everything! Julie Newmar (1995)",1,"To Wong Foo, Thanks for Everything! Julie Newmar",1995
120678,The Guardian  (1990),2,The Guardian,1990
120681,How Stella Got Her Groove Back (1998),2,How Stella Got Her Groove Back,1998
120705,The Golem  (1915),1,The Golem,1915
120709,Were the World Mine (2008),2,Were the World Mine,2008
120722,Pacific Rim  (2013),62,Pacific Rim,2013
120726,We Were Soldiers (2002),37,We Were Soldiers,2002
120739,Blue Valentine  (2010),2,Blue Valentine,2010
120742,Thumbsucker  (2005),1,Thumbsucker,2005
120775,Presumed Innocent  (1990),3,Presumed Innocent,1990
120792,In the Army Now  (1994),2,In the Army Now,1994
120803,Frailty  (2001),7,Frailty,2001
120813,The Gate  (1987),4,The Gate,1987
120849,The Fast and the Furious  (2001),51,The Fast and the Furious,2001
120854,The Yes Man (1991),5,The Yes Man,1991
120859,Looney Tunes: Back in Action,3,Looney Tunes: Back in Action,0
120880,The Adventurer  (1922),2,The Adventurer,1922
120886,When a Man Loves a Woman  (1994),1,When a Man Loves a Woman,1994
120896,Fly Away Home (1996),9,Fly Away Home,1996
120947,Ocean's Twelve (2004),19,Ocean's Twelve,2004
120948,Groundhog Day  (1993),175,Groundhog Day,1993
121015,Queen Kelly (1929),1,Queen Kelly,1929
121033,Food Matters (2008),2,Food Matters,2008
121123,Silver Linings Playbook (2012),41,Silver Linings Playbook,2012
121148,Bram Stoker's Dracula (1992),6,Bram Stoker's Dracula,1992
121179,Cop Out  (2010),9,Cop Out,2010
121241,Barbie Thumbelina,2,Barbie Thumbelina,0
121257,Back to the Future Part III (1990),5,Back to the Future Part III,1990
121284,Robot Stories (2003),1,Robot Stories,2003
121328,The Haunting of Molly Hartley (2008),2,The Haunting of Molly Hartley,2008
121347,The Terminators ,5,The Terminators,0
121355,Chaplin  (1992),1,Chaplin,1992
121366,The Pianist  (2002),28,The Pianist,2002
121381,%22Crocodile%22 Dundee (1986),1,%22Crocodile%22 Dundee,1986
121386,The Birds ,2,The Birds,0
121396,Men in Black II (2002),16,Men in Black II,2002
121410,Memoirs of a Geisha  (2005),4,Memoirs of a Geisha,2005
121413,Thirteen Ghosts (2001),5,Thirteen Ghosts,2001
121422,Life as We Know It  (2010),9,Life as We Know It,2010
121440,Love Stinks  (1999),7,Love Stinks,1999
121453,Mafia! (1998),4,Mafia!,1998
121484,Southside with You (2016),1,Southside with You,2016
121487,Slapshot,3,Slapshot,0
121502,The Ref (1994),3,The Ref,1994
121508,Mr. Mom (1983),15,Mr. Mom,1983
121535,Spring Breakers (2012),3,Spring Breakers,2012
121541,Cowboys & Aliens (2011),9,Cowboys & Aliens,2011
121563,As Good as It Gets (1997),31,As Good as It Gets,1997
121566,Absolute Power  (1997),2,Absolute Power,1997
121576,Radio Days (1987),1,Radio Days,1987
121579,My Tutor Friend (2003),1,My Tutor Friend,2003
121643,Queen of Katwe (2016),1,Queen of Katwe,2016
121672,Kotti (2010),1,Kotti,2010
121678,Slumdog Millionaire (2008),18,Slumdog Millionaire,2008
121726,The Taking of Pelham 123  (2009),15,The Taking of Pelham 123,2009
121727,The Lost World: Jurassic Park (1997),3,The Lost World: Jurassic Park,1997
121733,Rambo  (2012),32,Rambo,2012
121751,Sexy Beast (2000),1,Sexy Beast,2000
121763,79 A.D.,3,79 A.D.,0
121814,All Eyez on Me ,6,All Eyez on Me,0
121850,The Hurricane  (1999),2,The Hurricane,1999
121868,Blue Ruin (2013),2,Blue Ruin,2013
121888,The Mortal Instruments: City of Bones (2013),1,The Mortal Instruments: City of Bones,2013
121894,Last Vegas (2013),7,Last Vegas,2013
121902,This Film Is Not Yet Rated (2006),19,This Film Is Not Yet Rated,2006
121947,Ice Age  (2015),6,Ice Age,2015
121954,Secretariat  (2010),1,Secretariat,2010
121957,The Thomas Crown Affair  (1999),4,The Thomas Crown Affair,1999
122011,The Pink Panther  (1963),4,The Pink Panther,1963
122017,Troy  (2004),55,Troy,2004
122021,Closer  (2004),7,Closer,2004
122058,Knight and Day (2010),7,Knight and Day,2010
122060,The Maze  (1953),2,The Maze,1953
122126,Jason Bourne  (2016),53,Jason Bourne,2016
122135,The Immortals  (1995),1,The Immortals,1995
122138,Clash of the Titans  (1981),7,Clash of the Titans,1981
122154,Marley & Me  (2008),32,Marley & Me,2008
122159,Mary and Max (2009),1,Mary and Max,2009
122164,Life of Pi ,14,Life of Pi,0
122169,"Mystery, Alaska (1999)",1,"Mystery, Alaska",1999
122172,Office Christmas Party (2016),49,Office Christmas Party,2016
122174,Mystery Men (1999),1,Mystery Men,1999
122184,Their Eyes Were Watching God ,1,Their Eyes Were Watching God,0
122202,The Tao of Steve (2000),1,The Tao of Steve,2000
122208,Into the Wild  (2007),21,Into the Wild,2007
122209,I'm Gonna Git You Sucka (1988),6,I'm Gonna Git You Sucka,1988
122238,One Piece Film: Gold (2016),1,One Piece Film: Gold,2016
122269,The Valley of Gwangi (1969),1,The Valley of Gwangi,1969
122273,Space Buddies,3,Space Buddies,0
122278,Alien: Covenant (2017),67,Alien: Covenant,2017
122295,The Mack (1973),1,The Mack,1973
122326,Shrek 2 (2004),6,Shrek 2,2004
122330,Cheech & Chong's The Corsican Brothers (1984),3,Cheech & Chong's The Corsican Brothers,1984
122343,The Darkest Hour  (2011),29,The Darkest Hour,2011
122364,Confessions of a Shopaholic  (2009),12,Confessions of a Shopaholic,2009
122369,Riding in Cars with Boys (2001),3,Riding in Cars with Boys,2001
122385,Dumb and Dumber (1994),216,Dumb and Dumber,1994
122389,Citizenfour (2014),6,Citizenfour,2014
122408,Emma  (1996),11,Emma,1996
122411,The Bridge  (2006),1,The Bridge,2006
122427,The Fifth Seal (1976),1,The Fifth Seal,1976
122442,Midnight  (1939),1,Midnight,1939
122493,Unfriend  (2014),1,Unfriend,2014
122494,Star Wars: Episode I – The Phantom Menace (1999),12,Star Wars: Episode I – The Phantom Menace,1999
122502,Bullitt (1968),17,Bullitt,1968
122524,"Alexander and the Terrible, Horrible, No Good, Very Bad Day  (2014)",2,"Alexander and the Terrible, Horrible, No Good, Very Bad Day",2014
122539,Armageddon  (1998),8,Armageddon,1998
122552,Hangover (2010),83,Hangover,2010
122604,Coco  (2017),508,Coco,2017
122613,Halloween: The Curse of Michael Myers (1995),1,Halloween: The Curse of Michael Myers,1995
122621,Malice  (1993),1,Malice,1993
122640,Roadie  (1980),1,Roadie,1980
122660,Ghost Pub (1994),2,Ghost Pub,1994
122685,Where the Red Fern Grows  (2003),1,Where the Red Fern Grows,2003
122712,M  (1931),2,M,1931
122720,Winter Soldier  (1972),1,Winter Soldier,1972
122726,School for Scoundrels  (2006),2,School for Scoundrels,2006
122755,Better Than Chocolate (1999),1,Better Than Chocolate,1999
122793,Down by Law  (1986),1,Down by Law,1986
122825,All That Jazz  (1979),1,All That Jazz,1979
122831,Red Dawn  (2012),6,Red Dawn,2012
122837,Charlie and the Chocolate Factory  (2005),31,Charlie and the Chocolate Factory,2005
122852,Akeelah and the Bee (2006),1,Akeelah and the Bee,2006
122863,The Cure  (1995),1,The Cure,1995
122946,Big Momma's House 2 (2006),5,Big Momma's House 2,2006
122958,The Driver (1978),2,The Driver,1978
122984,The Fog  (2005),2,The Fog,2005
123009,The Adventures of Huck Finn  (1993),1,The Adventures of Huck Finn,1993
123015,The Proposal  (2009),116,The Proposal,2009
123032,Grey Gardens (1975),2,Grey Gardens,1975
123042,Lego Batman: The Movie – DC Super Heroes Unite,2,Lego Batman: The Movie – DC Super Heroes Unite,0
123071,Cheaters  (2000),1,Cheaters,2000
123075,Election  (2005),4,Election,2005
123083,Fatal Instinct  (2014),1,Fatal Instinct,2014
123089,Collateral Beauty (2016),7,Collateral Beauty,2016
123148,Cedar Rapids  (2011),1,Cedar Rapids,2011
123159,The Long Good Friday (1980),1,The Long Good Friday,1980
123210,Frozen  (2010),35,Frozen,2010
123245,Mission to Mars (2000),8,Mission to Mars,2000
123270,She's Gotta Have It (1986),3,She's Gotta Have It,1986
123276,Deathgasm (2015),1,Deathgasm,2015
123327,Pan  (1922),1,Pan,1922
123331,Léon: The Professional (1994),15,Léon: The Professional,1994
123392,Lights Out  (2016),22,Lights Out,2016
123395,Frankenstein  (2004),6,Frankenstein,2004
123405,Rosewater  (2014),2,Rosewater,2014
123443,Beauty and the Beast  (2009),1,Beauty and the Beast,2009
123446,Them  (2006),5,Them,2006
123454,In Time (2011),1,In Time,2011
123463,The Animatrix (2003),6,The Animatrix,2003
123472,The Phantom of the Opera at the Royal Albert Hall (2011),1,The Phantom of the Opera at the Royal Albert Hall,2011
123515,Pootie Tang (2001),2,Pootie Tang,2001
123525,Wild Wild West (1999),12,Wild Wild West,1999
123533,The Immortal Life of Henrietta Lacks ,1,The Immortal Life of Henrietta Lacks,0
123548,Seven  (1979),4,Seven,1979
123583,Curious George 2: Follow That Monkey! (2009),1,Curious George 2: Follow That Monkey!,2009
123589,Terms of Endearment (1983),12,Terms of Endearment,1983
123598,The Virgin Spring (1960),1,The Virgin Spring,1960
123620,Unforgiven  (2013),2,Unforgiven,2013
123625,You're Not You (2014),3,You're Not You,2014
123629,"It's a Mad, Mad, Mad, Mad World (1963)",10,"It's a Mad, Mad, Mad, Mad World",1963
123652,The Adventures of Mark Twain  (1985),1,The Adventures of Mark Twain,1985
123680,Anna Karenina  (2012),1,Anna Karenina,2012
123700,Children of the Corn  (2009),4,Children of the Corn,2009
123744,12 Years a Slave  (2013),18,12 Years a Slave,2013
123754,High School Musical 3: Senior Year (2008),4,High School Musical 3: Senior Year,2008
123780,Red Princesses (2013),1,Red Princesses,2013
123791,Megan Leavey ,1,Megan Leavey,0
123796,Triple 9 (2016),1,Triple 9,2016
123814,Warrior  (2007),2,Warrior,2007
123825,Batman vs. Robin,3,Batman vs. Robin,0
123837,Grimm  (2003),1,Grimm,2003
123855,"Fat, Sick and Nearly Dead (2010)",3,"Fat, Sick and Nearly Dead",2010
123908,The Lady in Black  (1928),1,The Lady in Black,1928
123917,Appaloosa  (2008),1,Appaloosa,2008
123921,Frisbee: The Life and Death of a Hippie Preacher (2005),1,Frisbee: The Life and Death of a Hippie Preacher,2005
123939,The Insider  (1999),2,The Insider,1999
123981,Love Don't Cost a Thing  (2003),1,Love Don't Cost a Thing,2003
123995,Bambi (1942),26,Bambi,1942
124024,Pirates of the Caribbean: Dead Men Tell No Tales (2017),19,Pirates of the Caribbean: Dead Men Tell No Tales,2017
124032,The Water Horse: Legend of the Deep (2007),3,The Water Horse: Legend of the Deep,2007
124056,Mists (2000),1,Mists,2000
124072,Delicatessen  (1991),2,Delicatessen,1991
124079,Night of the Living Dead 3D (2006),2,Night of the Living Dead 3D,2006
124092,Brian's Song,1,Brian's Song,0
124098,Bad Teacher (2011),6,Bad Teacher,2011
124116,Troll  (1986),5,Troll,1986
124121,Arrietty,1,Arrietty,0
124142,Elf  (2003),110,Elf,2003
124172,Krampus  (2015),12,Krampus,2015
124193,Flash Gordon  (1936),1,Flash Gordon,1936
124257,The Transporter Refueled (2015),6,The Transporter Refueled,2015
124268,Mamma Mia!  (2008),42,Mamma Mia!,2008
124333,Clown  (2014),1,Clown,2014
124336,The Americano  (1916),1,The Americano,1916
124344,Timecrimes (2007),1,Timecrimes,2007
124355,Hauling  (2010),1,Hauling,2010
124356,Sleepy Hollow  (1999),1,Sleepy Hollow,1999
124377,"The House of 1,000 Dolls (1967)",2,"The House of 1,000 Dolls",1967
124401,Nanny McPhee and the Big Bang (2010),1,Nanny McPhee and the Big Bang,2010
124402,"The Good, the Bad and the Ugly (1966)",24,"The Good, the Bad and the Ugly",1966
124408,Cheaper by the Dozen  (2003),18,Cheaper by the Dozen,2003
124433,Beautiful Creatures  (2000),1,Beautiful Creatures,2000
124445,The Patriots  (1994),3,The Patriots,1994
124449,Devil  (2010),3,Devil,2010
124457,Stage Door (1937),1,Stage Door,1937
124461,White Christmas  (1954),4,White Christmas,1954
124485,Spaceballs (1987),88,Spaceballs,1987
124500,American Ninja 2: The Confrontation (1987),1,American Ninja 2: The Confrontation,1987
124520,Mr. Right  (2015),3,Mr. Right,2015
124522,Sherlock Jr. (1924),1,Sherlock Jr.,1924
124540,The Mommy Returns (2012),1,The Mommy Returns,2012
124545,10 Cloverfield Lane (2016),39,10 Cloverfield Lane,2016
124582,Godspell  (1973),2,Godspell,1973
124601,Coco ,4,Coco,0
124662,The High and the Mighty  (1954),2,The High and the Mighty,1954
124708,Dazed and Confused  (1993),29,Dazed and Confused,1993
124717,Rare Exports: A Christmas Tale (2010),1,Rare Exports: A Christmas Tale,2010
124725,One Day  (2010),2,One Day,2010
124741,Area 51  (2015),4,Area 51,2015
124745,Blue Moon Rising  (2010),1,Blue Moon Rising,2010
124771,48 Hrs. (1982),17,48 Hrs.,1982
124779,The Tommyknockers ,3,The Tommyknockers,0
124780,Red Heat (1988),2,Red Heat,1988
124787,Up in Smoke (1978),6,Up in Smoke,1978
124797,Bad Lieutenant,1,Bad Lieutenant,0
124805,The Constitution  (2016),1,The Constitution,2016
124830,Love at First Child (2015),1,Love at First Child,2015
124848,No Country for Old Men  (2007),61,No Country for Old Men,2007
124850,The Chumscrubber (2005),1,The Chumscrubber,2005
124856,M. Butterfly  (1993),1,M. Butterfly,1993
124890,Kick-Ass 2  (2013),4,Kick-Ass 2,2013
124891,Black Belt  (2007),1,Black Belt,2007
124895,Dirty Love  (2005),1,Dirty Love,2005
124903,Moneyball  (2011),10,Moneyball,2011
124908,The Musical Comedy Murders of 1940,1,The Musical Comedy Murders of 1940,0
124957,The China Syndrome (1979),1,The China Syndrome,1979
124964,Forever Strong (2008),1,Forever Strong,2008
125014,Act of Valor (2012),6,Act of Valor,2012
125036,Grindhouse  (2007),10,Grindhouse,2007
125063,Jamesy Boy (2014),3,Jamesy Boy,2014
125099,The Perfect Holiday (2007),1,The Perfect Holiday,2007
125118,2001: A Space Odyssey  (1968),47,2001: A Space Odyssey,1968
125120,Nobody Gets Out Alive (2012),3,Nobody Gets Out Alive,2012
125156,Scary Movie 3 (2003),7,Scary Movie 3,2003
125192,Gangster  (2006),2,Gangster,2006
125213,Rounders  (1998),5,Rounders,1998
125235,Lone Survivor (2013),21,Lone Survivor,2013
125258,World Trade Center  (2006),2,World Trade Center,2006
125262,CHiPs ,6,CHiPs,0
125265,Angry Bird ,2,Angry Bird,0
125280,Mr. Deeds (2002),41,Mr. Deeds,2002
125284,Garden State  (2004),6,Garden State,2004
125312,Catch That Kid (2004),1,Catch That Kid,2004
125332,Sleeper  (1973),3,Sleeper,1973
125369,Rugrats Go Wild (2003),1,Rugrats Go Wild,2003
125384,020,1,020,0
125386,Icarus  (2010),2,Icarus,2010
125431,Annabelle  (2014),135,Annabelle,2014
125443,Oliver Twist  (1922),2,Oliver Twist,1922
125452,Big Business  (1988),1,Big Business,1988
125456,The One  (2001),4,The One,2001
125494,61* (2001),1,61*,2001
125499,Hope  (2007),1,Hope,2007
125501,BASEketball (1998),6,BASEketball,1998
125515,The Great Buck Howard (2008),1,The Great Buck Howard,2008
125517,Holiday Inn  (1942),2,Holiday Inn,1942
125540,Mary Reilly  (1996),2,Mary Reilly,1996
125567,A Dog's Purpose  (2017),13,A Dog's Purpose,2017
125575,A Girl Like Her (2012),1,A Girl Like Her,2012
125581,Mr. Church,1,Mr. Church,0
125591,How to Be Single (2016),12,How to Be Single,2016
125624,The Graduate (1967),7,The Graduate,1967
125656,K  (2002),1,K,2002
125663,Michael Clayton  (2007),5,Michael Clayton,2007
125679,Alone in the Dark  (2005),1,Alone in the Dark,2005
125687,Muppet Treasure Island (1996),5,Muppet Treasure Island,1996
125698,Hardware  (1990),4,Hardware,1990
125699,The Duel  (2016),2,The Duel,2016
125720,The Natural  (1984),7,The Natural,1984
125742,Prisoners  (1981),1,Prisoners,1981
125767,Badlands  (1973),1,Badlands,1973
125813,American Zombie (2007),2,American Zombie,2007
125855,Disobedience  (2003),2,Disobedience,2003
125872,The Impossible  (2012),11,The Impossible,2012
125893,Bridget Jones ,9,Bridget Jones,0
125914,Courage Under Fire (1996),3,Courage Under Fire,1996
125931,Warrior  (2011),4,Warrior,2011
125932,Darkness Falls  (2003),2,Darkness Falls,2003
125954,Star Trek: Of Gods and Men,1,Star Trek: Of Gods and Men,0
125958,Children Full of Life (2003),1,Children Full of Life,2003
125997,Ponyo,23,Ponyo,0
126001,Gangster Squad (2013),1,Gangster Squad,2013
126044,Freaky Friday  (2003),18,Freaky Friday,2003
126046,Popstar ,1,Popstar,0
126048,Taking Lives  (2004),10,Taking Lives,2004
126060,An Extremely Goofy Movie (2000),1,An Extremely Goofy Movie,2000
126083,Born to Be Wild  (2011),2,Born to Be Wild,2011
126096,The Illusionist  (2006),6,The Illusionist,2006
126174,The Last Starfighter (1984),9,The Last Starfighter,1984
126177,Gifted  (2017),25,Gifted,2017
126211,Now and Then  (1995),5,Now and Then,1995
126231,Rana  (2013),1,Rana,2013
126237,The Lucky One  (2012),30,The Lucky One,2012
126247,The Preacher's Wife (1996),1,The Preacher's Wife,1996
126257,Boruto: Naruto the Movie (2015),8,Boruto: Naruto the Movie,2015
126281,Mute  (2018),10,Mute,2018
126292,Raees  (2016),2,Raees,2016
126304,Creep  (2014),13,Creep,2014
126305,Big  (1988),66,Big,1988
126306,Airplane II: The Sequel (1982),27,Airplane II: The Sequel,1982
126323,Conquest of Space (1955),1,Conquest of Space,1955
126337,Anywhere but Here  (1999),1,Anywhere but Here,1999
126347,Glengarry Glen Ross ,3,Glengarry Glen Ross,0
126368,Seabiscuit  (2003),10,Seabiscuit,2003
